id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long
8235,2020-12-13,542563.13,6,3,2505,6658,3,1,0,1,2,2529,1169,1932,1944,98010,47.12647126218406,-121.97310913728359
8236,1995-07-10,527920.4,8,3,1098,6459,3,0,2,3,13,2695,731,1910,0,98001,47.42318895866013,-122.5520292758031
8237,1982-02-24,481005.73,4,1,2919,1617,1,0,1,3,13,2196,609,1927,1997,98010,47.2324157683377,-122.35446661325916
8238,1959-07-15,469331.85,2,5,2326,1316,1,0,1,5,9,1564,915,1953,2018,98002,47.29270151310722,-121.85894449319578
8239,1999-09-01,557688.5,6,6,1744,7896,3,1,4,1,11,3256,1791,1981,0,98005,47.10012092034239,-121.68348577955739
8240,2007-05-04,464664.57,4,4,2416,3391,2,1,0,4,3,4276,300,2002,0,98007,47.73901116463177,-122.14873538011601
8241,2003-01-30,390025.01,3,3,1066,9622,3,0,0,4,11,2840,1291,2002,0,98008,47.406663953074315,-122.43833700126824
8242,1987-10-17,406737.46,8,5,3368,4344,2,1,1,4,11,2678,1213,1982,0,98008,47.18782804613635,-122.50731064579223
8243,2003-06-26,526959.02,5,2,4085,9524,2,0,0,4,6,2251,1861,1919,0,98003,47.46845103588472,-121.91366817739892
8244,2014-12-02,533656.68,2,4,4662,7226,3,0,2,3,7,1443,579,1989,1996,98008,47.71806500218774,-121.74290988499091
8245,1999-11-09,512557.21,1,4,3986,9971,3,1,0,4,4,2905,1894,1917,2000,98010,47.008285642257654,-122.50542020471785
8246,2023-08-02,546229.69,7,6,4668,9151,2,0,1,2,13,2381,1046,2022,2022,98001,47.0407260774212,-122.21894658712635
8247,1994-02-17,358570.04,7,2,2734,8236,2,0,0,4,9,2761,832,1982,0,98006,47.00221929521398,-121.6021874442218
8248,1939-11-20,280625.37,2,6,3146,4179,3,1,1,5,10,4215,681,1905,0,98010,47.390093555995236,-122.5671169842917
8249,1973-11-26,564492.84,8,2,4229,5156,2,0,2,1,6,1812,1905,1961,1989,98003,47.52789410947878,-122.29393123351275
8250,1974-02-23,458938.24,3,5,1848,4631,1,0,4,4,4,3743,1223,1943,0,98009,47.388198483123055,-121.89247562691959
8251,1998-05-29,571845.11,7,5,4343,1158,3,0,4,2,8,2128,838,1903,1917,98006,47.78540661376613,-122.51219013505957
8252,1958-09-18,641402.5,8,6,4597,8677,2,0,2,4,1,2694,1617,1942,1962,98009,47.14599488981015,-121.62895591885555
8253,2021-07-13,496083.21,1,4,1342,5671,2,0,2,5,2,4166,1836,2020,0,98003,47.62582639231781,-122.12503133527099
8254,1974-02-26,456252.16,2,6,3507,3056,1,1,4,5,12,1794,1604,1973,1993,98008,47.27301919082024,-121.62201664546744
8255,2023-03-17,586183.62,7,4,2383,3751,2,0,0,3,13,3624,24,1937,1953,98009,47.476997962792,-122.07546193653089
8256,1973-05-06,552587.8,5,1,1426,4401,2,0,2,3,10,2062,1346,1915,1993,98005,47.162217251474274,-122.25032774481518
8257,1969-04-15,440943.58,7,1,3736,1760,1,1,3,1,13,2629,1940,1944,0,98005,47.061648387356996,-121.91251203373089
8258,1994-09-09,702792.35,8,1,3249,8555,1,1,4,2,5,2254,658,1957,0,98009,47.513243449493444,-121.76053714998058
8259,2024-04-24,529449.37,8,5,3575,7071,3,0,3,4,7,4075,589,2019,0,98005,47.42824102060088,-121.75994763245004
8260,2009-12-17,436103.78,6,4,1324,6654,3,1,4,4,6,2054,1140,1975,0,98006,47.56882144858634,-121.7661426008909
8261,1997-11-04,351081.61,6,2,3310,5592,2,1,3,3,10,4442,145,1929,1969,98005,47.47885838249696,-122.52319111080904
8262,1952-09-26,514471.69,8,1,3251,5596,1,0,4,4,12,1793,623,1934,1939,98001,47.60536834485652,-122.31455124320146
8263,1996-11-20,354806.46,4,4,4876,2602,3,0,0,2,3,3744,975,1993,2021,98008,47.021319160346536,-122.37065990651297
8264,2000-02-24,487551.19,6,6,1393,2108,3,1,0,2,4,2586,1656,1986,0,98005,47.35466987479957,-121.9934593665824
8265,1976-05-23,666260.24,6,4,4680,6501,1,1,2,3,10,716,1526,1959,0,98009,47.3112495031329,-121.96110586958469
8266,2006-03-31,484315.14,5,5,4626,6844,3,0,2,3,3,3527,1449,1952,0,98002,47.575088266144505,-121.82083578396092
8267,2017-03-20,547884.96,3,4,2876,3876,3,1,0,5,7,2573,1082,1903,1905,98007,47.5918145580688,-122.35877871184661
8268,2001-09-03,555120.19,6,2,3158,9896,3,1,4,3,8,687,1405,1945,0,98001,47.12487096585192,-121.90027996413748
8269,2013-06-07,503629.28,4,2,2097,9407,2,0,4,2,10,1830,1236,1944,0,98009,47.52200018886476,-121.89420628982558
8270,2022-08-29,559830.46,7,3,1476,9143,3,1,2,5,10,1806,1335,1990,0,98003,47.13728715439773,-121.79608279855132
8271,2009-07-21,198501.57,1,4,4291,2134,1,1,3,2,13,2394,564,1998,0,98003,47.24660727165311,-121.76581369723826
8272,1935-09-08,619357.87,2,6,3472,8331,2,1,2,5,12,1298,1103,1935,0,98004,47.355412871938036,-122.07164591361882
8273,1994-03-01,463961.0,7,6,3479,9056,1,1,3,5,10,3541,1497,1973,1999,98008,47.10579587473302,-121.893935774625
8274,1971-05-26,393568.23,6,5,2805,3747,1,0,3,5,12,2417,1542,1930,0,98005,47.08807770573885,-122.33615270130433
8275,1991-06-28,646019.75,3,3,868,3787,2,0,4,3,8,3064,287,1937,0,98007,47.21039292809863,-121.71623122521898
8276,2001-11-01,522849.12,3,2,3327,8805,1,1,1,3,6,2196,1710,1910,0,98002,47.71187689628734,-122.06279012807533
8277,1990-08-05,555940.41,7,1,1574,1165,3,0,4,1,4,4380,197,1922,0,98010,47.17576740163024,-121.73877569702373
8278,2024-02-15,443798.43,3,6,2868,7337,2,0,4,3,9,3823,486,2022,2022,98004,47.46257175132696,-122.40806835338743
8279,2019-03-25,676730.73,1,6,4225,1585,2,0,0,5,3,2619,1014,1986,0,98004,47.5369190018628,-121.6643875745502
8280,2022-11-06,502887.51,6,1,3536,3867,1,1,4,3,1,1775,1602,2010,0,98010,47.16726790680117,-122.34727541492006
8281,2007-02-20,496581.54,5,2,1490,1085,2,0,4,5,1,3900,855,1997,0,98009,47.461406392239816,-122.20592430862915
8282,1983-09-07,596809.72,2,4,3100,6920,3,0,4,3,10,2461,1268,1975,2024,98007,47.44964592785271,-122.24569578323806
8283,1958-08-08,455051.41,6,4,2900,3467,3,1,3,4,13,1918,1554,1919,0,98010,47.27256256930511,-122.55004814718765
8284,2016-08-25,352790.09,6,4,964,8690,3,1,0,2,9,1376,1918,1944,2014,98010,47.54639196098749,-122.28127656888682
8285,1949-09-29,478633.88,6,6,983,8692,2,1,0,2,7,1740,1547,1900,1952,98008,47.0514627166878,-121.83620957477339
8286,1986-06-20,528933.62,5,6,3624,9200,2,0,4,2,6,3902,317,1977,0,98009,47.4145112192245,-122.09702253621238
8287,1937-03-26,460112.36,1,2,1950,2315,1,1,0,3,13,1866,1605,1935,1935,98010,47.161732159052754,-122.0711273673849
8288,2015-08-19,578856.21,3,2,3494,2749,1,0,1,1,8,589,716,1979,1992,98003,47.68014362367636,-122.28655421075395
8289,2024-01-30,465036.38,7,2,973,5813,2,0,0,3,11,2152,347,2024,0,98002,47.05063997461807,-122.56394193728961
8290,2021-06-03,417455.94,6,2,1043,7782,2,0,0,5,2,2795,443,1993,0,98001,47.750422904277315,-121.82545010257381
8291,1977-01-28,467364.48,6,4,2306,8782,1,1,0,2,10,1473,1961,1976,0,98005,47.225389608142706,-122.13484635963421
8292,1965-09-16,499959.91,7,6,2531,6889,2,1,3,5,3,3957,17,1962,0,98009,47.279982418835516,-122.18913161724248
8293,2012-03-26,387526.12,1,5,4693,9411,2,0,1,3,4,4205,936,1985,2018,98007,47.48476923477905,-122.02550541296212
8294,2021-12-05,466007.9,8,4,2054,6947,1,1,3,2,8,1916,1591,1940,0,98007,47.13857341293939,-121.84247117384227
8295,2023-03-22,668082.96,3,3,4724,8148,2,1,0,3,6,4185,728,1990,0,98010,47.73798025484997,-122.50395308795446
8296,2021-11-23,635619.63,7,1,1029,6315,3,1,0,5,10,3819,971,2020,2022,98004,47.32501727204012,-121.64997139048351
8297,2024-04-05,579226.07,4,1,3540,5282,1,1,2,3,1,3413,1098,2018,2020,98004,47.220362703064794,-122.22082467570232
8298,2024-09-22,358849.53,6,3,4006,3944,2,0,4,4,13,4111,1185,2020,0,98004,47.411191645180295,-122.09805951750474
8299,1980-05-18,616566.86,4,5,2630,1917,2,0,2,1,7,2969,452,1914,1927,98009,47.486249536544264,-122.59142961034868
8300,1959-05-30,384757.23,5,5,3100,9289,1,0,4,1,9,2529,1839,1957,0,98009,47.346379768390726,-121.65820052813966
8301,1989-03-10,351936.86,3,5,1758,9546,1,0,0,4,6,1981,266,1988,0,98008,47.36161000539063,-121.97918350079608
8302,2002-03-24,458411.65,6,4,3584,5846,2,0,1,5,7,2016,1096,1963,1989,98007,47.493122633171275,-121.73695950108542
8303,2001-07-16,564210.22,8,1,2348,8672,1,0,1,2,10,1063,248,1922,0,98005,47.09233681945255,-121.96392864976083
8304,2006-05-04,508528.8,6,3,3359,6137,1,1,2,5,3,2742,1747,1953,0,98006,47.31953385880751,-121.98959483360457
8305,2022-07-19,410885.66,4,3,3617,4498,2,0,2,2,2,4001,1194,1992,2014,98003,47.12197099743339,-122.19917160684935
8306,2017-11-27,317333.75,4,6,2412,1769,3,1,1,4,8,4310,786,1985,0,98007,47.019456015547604,-121.98420847703395
8307,1959-10-08,565537.22,1,4,4120,4429,1,1,4,3,12,4487,1212,1944,0,98008,47.65687654857779,-121.72425461658554
8308,2019-11-26,355550.32,7,4,4406,3929,3,0,2,5,13,1181,869,2018,0,98007,47.69723398932529,-121.82574652555512
8309,2015-05-18,314687.69,8,4,4185,7827,1,0,1,1,7,1766,588,2003,0,98002,47.559442024026595,-122.41653973157028
8310,2004-05-27,400152.0,1,1,2529,9195,3,0,3,5,13,2401,55,1951,1958,98001,47.110406743025294,-121.71188950200919
8311,1967-07-14,534691.84,8,5,1015,1279,2,0,4,5,6,4149,371,1915,1953,98002,47.055270489913205,-122.36204889104425
8312,2007-06-22,390048.55,7,2,2895,6323,1,0,4,2,11,2505,301,1989,0,98009,47.49172188095007,-122.2623035548148
8313,2005-04-02,352941.7,4,3,2842,7189,2,1,0,5,3,2124,1857,1995,0,98008,47.52979058867401,-121.71210975352437
8314,1990-12-23,371777.53,8,6,3445,8217,3,0,4,3,2,3045,1594,1969,0,98008,47.47061223803223,-122.5923742846127
8315,2015-05-17,662385.43,1,6,3960,8125,3,1,0,5,9,878,1128,1958,0,98006,47.32359451039504,-122.3871189618433
8316,2018-09-25,560659.01,6,5,1957,5134,1,1,1,3,10,2241,1555,1957,0,98007,47.45907917201941,-121.66809604092627
8317,2015-11-14,409030.19,8,3,2293,6745,3,0,2,3,1,4136,1103,2004,0,98002,47.64776128679671,-122.52535786782603
8318,2007-10-19,341825.32,6,3,1029,3934,1,1,4,1,12,2237,682,1954,2018,98001,47.62508300698644,-122.46065315274298
8319,1991-12-05,515724.44,3,4,3368,6569,3,0,4,2,11,4037,1188,1990,2013,98002,47.59446227646163,-122.09145046586394
8320,1981-01-16,544839.23,5,2,1327,6832,1,1,0,5,8,2765,422,1913,0,98003,47.694685786064326,-121.96263771353001
8321,2016-04-28,584035.41,4,2,2599,6399,3,1,2,2,9,1885,553,2005,0,98007,47.72166696332296,-122.05377341028257
8322,2011-07-16,510448.83,6,2,3557,2418,1,0,3,5,9,3201,470,1956,0,98009,47.74255165802704,-121.84027165722283
8323,1985-09-20,338114.18,3,4,3762,9707,2,0,2,3,6,1019,778,1982,0,98003,47.34456501041688,-122.05219805707885
8324,2012-12-04,474104.3,1,4,1967,4741,2,0,4,3,13,1147,215,1917,0,98010,47.051368272056145,-122.29282729504915
8325,1980-12-24,393503.34,8,2,3120,4064,3,1,2,3,12,1113,1317,1966,1994,98006,47.13574831173522,-121.92860035209245
8326,1956-05-01,473908.82,1,5,3589,4458,2,0,2,1,6,1144,1743,1935,1949,98007,47.57864287077953,-121.69762942720962
8327,1933-08-29,429639.24,7,1,1459,5003,3,0,4,2,6,4452,764,1930,2014,98001,47.64732630685625,-121.9574878568116
8328,2020-12-16,369080.99,4,2,1761,5364,3,0,3,4,8,4454,293,1947,0,98004,47.590285896260596,-122.08992602725742
8329,2018-10-03,454803.91,2,2,4272,2236,3,1,3,3,12,3871,538,2004,2011,98008,47.664825687320295,-122.0358586214683
8330,2024-12-25,446215.27,2,4,1327,7859,2,1,4,5,9,3526,361,1921,0,98003,47.708050209776424,-122.21412517177835
8331,1983-05-16,544364.16,7,1,3607,3852,1,0,1,3,13,767,887,1955,0,98005,47.2323191282646,-121.67730586710674
8332,1972-09-04,461353.43,1,6,2858,6053,3,1,1,2,3,1814,1102,1970,0,98009,47.63221394051667,-122.06068496837752
8333,1983-12-16,609967.12,3,3,984,5243,2,1,1,2,1,765,1917,1959,1990,98007,47.62936827828188,-122.11334511710581
8334,2016-02-03,396335.1,1,6,961,2881,2,0,3,4,13,1190,504,1946,2009,98003,47.10292010994663,-122.1188971781922
8335,2000-07-04,524068.9,6,2,3064,1204,3,0,1,2,8,2975,654,1992,2023,98004,47.33127794761278,-122.49087365090584
8336,2020-02-02,650269.33,2,1,1778,4236,2,1,0,2,10,1767,1336,2018,0,98006,47.13206105538183,-122.07529783615128
8337,2013-11-14,565200.17,2,4,3738,6624,3,1,0,4,11,2254,660,2007,0,98006,47.40103705712133,-122.36217362529929
8338,2018-12-16,519159.51,8,5,3252,9466,1,0,3,4,7,4480,1802,1957,0,98001,47.35629955789488,-122.12287179077848
8339,1978-10-10,364291.89,3,4,3084,2607,3,1,0,1,2,2536,1533,1908,1925,98009,47.76049107829594,-122.57157992177386
8340,1959-10-21,461440.29,3,1,1437,7989,2,1,2,4,6,630,976,1953,2017,98001,47.0843910793441,-121.7125275165671
8341,1967-07-18,510471.59,3,6,2071,8804,1,0,4,4,4,2873,680,1918,2022,98007,47.62770046284707,-122.22157628199892
8342,2024-10-20,296594.76,8,4,1738,8055,2,0,2,3,5,967,1732,1956,0,98005,47.30568407786224,-121.98679770643045
8343,1968-10-25,429976.06,5,6,1210,7280,1,1,0,5,3,2443,1507,1957,0,98001,47.186016167317156,-122.29850957608889
8344,2016-03-07,431641.48,5,2,2430,1286,3,0,2,2,6,2172,1295,1995,0,98005,47.214534406620594,-122.24631422612734
8345,1989-04-24,415106.14,2,1,1620,9763,2,0,2,3,5,3193,1517,1987,0,98003,47.720195478565714,-121.94477524913934
8346,2024-07-15,474407.24,1,5,2818,2342,3,0,4,2,12,4086,1269,2002,0,98007,47.7076006118074,-122.08172225738767
8347,2008-07-11,532439.56,3,1,4755,9465,3,1,0,3,13,794,173,1999,2021,98005,47.692956065258535,-122.13930351873339
8348,2024-05-03,416133.77,6,3,1131,1548,2,0,2,1,11,657,866,1931,0,98006,47.03312161219882,-122.03937857598157
8349,2000-04-06,447003.41,7,2,4559,3764,2,0,4,5,6,1651,48,1946,1961,98010,47.64982990199721,-122.15746971510423
8350,2022-01-10,630744.65,3,1,802,6763,1,0,4,5,1,3563,1595,1972,0,98009,47.29333286331206,-121.80274606400985
8351,2007-07-31,466859.62,4,6,3996,8992,2,0,4,3,9,2391,616,1999,2023,98004,47.3975138607378,-122.56976908647698
8352,2001-03-31,458382.06,6,3,1385,9447,3,1,4,1,2,828,1054,1971,0,98007,47.24321987289163,-122.5042103258292
8353,2007-02-05,444509.5,6,2,4000,7988,2,0,1,1,10,3811,1803,1963,2001,98009,47.36338237127441,-122.16542133623858
8354,2003-09-01,551224.53,5,6,4566,8732,3,1,3,5,5,1521,1633,1990,0,98009,47.170072684111965,-122.15571523338976
8355,1996-11-07,613504.67,8,6,1221,8531,1,0,0,4,4,2066,769,1980,0,98009,47.1153612809287,-122.10089958041158
8356,1944-09-24,457924.12,4,4,926,3142,3,0,1,3,5,1907,1463,1927,0,98002,47.72547222796555,-122.41191460950844
8357,1997-06-13,457081.66,8,2,3516,8296,1,0,1,1,11,2297,538,1984,0,98002,47.69595362457528,-121.87523973802976
8358,2014-12-29,469645.41,5,4,1051,8143,1,1,2,2,5,1545,1220,1994,0,98001,47.75479762566441,-121.83157942903502
8359,2001-10-13,554768.8,8,2,1286,5834,2,1,4,1,9,3191,383,1965,0,98002,47.413916082263626,-121.65243310015933
8360,2012-06-07,396016.37,2,4,1437,9989,3,1,2,2,11,3781,1886,2011,0,98005,47.051615035703016,-122.02100653650511
8361,1995-03-12,498064.58,3,6,2858,6158,2,0,3,2,13,3176,481,1940,1979,98003,47.414747685971896,-121.77528152839218
8362,2001-06-07,463888.73,7,2,2895,8114,3,0,3,2,10,3460,339,1921,0,98005,47.635836313324816,-122.5324054952589
8363,1994-12-08,567338.34,7,6,1645,8643,2,1,1,2,6,4422,1453,1990,0,98006,47.01399991251265,-121.74603466354718
8364,2002-06-12,576269.77,4,3,2323,2943,2,0,0,4,5,2209,980,1987,1995,98005,47.60607886944957,-121.60445614555285
8365,1989-01-03,460076.87,7,6,2007,9484,2,1,2,2,13,1935,909,1953,0,98003,47.09904220970833,-122.4277404099125
8366,1977-08-23,497890.26,1,6,1859,9550,1,0,0,5,4,4131,910,1936,0,98007,47.60587235130815,-121.98088297049247
8367,2018-04-21,503106.93,3,2,3439,7643,2,1,1,1,9,743,1536,1950,1980,98001,47.208682028608564,-122.12020826762334
8368,2002-05-13,409055.28,7,5,1187,1484,1,1,3,4,6,769,462,2000,2004,98010,47.75335313926768,-122.26682981753137
8369,2012-07-14,391043.26,8,6,3806,6679,1,0,1,1,11,3692,1016,1992,0,98001,47.38727709612453,-122.069226315768
8370,2024-07-09,362012.39,2,6,1220,1915,2,1,0,4,9,886,1006,1958,0,98003,47.14186016048903,-122.2721782056963
8371,2015-04-29,355610.12,8,2,4181,3177,1,0,1,3,8,3702,868,1994,2010,98001,47.321429630489625,-121.77764491061544
8372,2016-06-20,453251.5,8,1,4191,9026,1,1,0,3,4,961,158,1959,1959,98007,47.18664529254146,-121.92008872947854
8373,1995-01-24,445588.2,3,2,1966,8558,1,0,3,5,2,2519,110,1960,0,98003,47.70957299343961,-122.25857291287393
8374,2014-08-28,323124.84,6,6,2736,7001,1,1,1,1,4,1583,1821,2013,2014,98009,47.48752109218634,-122.25877854681926
8375,2017-04-21,427805.27,6,2,1319,1794,1,1,3,3,1,4064,1034,1951,1976,98003,47.10228802290499,-121.89593721707958
8376,2018-05-30,385588.96,4,3,4429,3864,2,1,3,2,2,4203,77,2010,0,98002,47.63519938974456,-122.38170245853628
8377,1991-02-07,402796.54,2,6,3849,7220,3,0,0,2,5,2539,997,1984,2014,98009,47.20865065462239,-122.11496344724233
8378,1935-05-28,556145.6,8,5,4929,4022,1,1,4,2,5,4463,1470,1923,0,98008,47.69477775211144,-122.45033703667147
8379,2007-08-27,409891.51,5,2,3386,7198,2,0,0,4,5,2625,361,1992,0,98009,47.406260935384026,-122.23871349225894
8380,1976-06-02,410826.15,1,5,3441,5443,1,1,3,4,12,4495,104,1941,0,98007,47.048902000407814,-122.01537375621947
8381,1966-11-04,456812.39,1,2,2437,8251,1,0,3,2,12,3494,1139,1939,1951,98001,47.603742554042974,-121.95592656560822
8382,1997-12-25,615544.96,6,2,2520,6867,1,1,2,2,4,1936,204,1990,2005,98008,47.39023513757455,-122.33384237384696
8383,2024-07-03,420568.14,7,5,3922,6969,2,1,3,2,6,3882,1802,2024,0,98003,47.620570335206416,-122.08207710634684
8384,1972-11-28,352615.66,7,4,2213,3622,2,0,1,5,8,3138,1868,1968,0,98006,47.79813817914187,-122.21298359012056
8385,2013-01-16,625645.0,1,5,1946,4251,1,0,2,5,8,4152,963,1994,0,98009,47.28933201912581,-121.76053866951129
8386,2010-07-23,559712.61,2,1,3980,4721,3,1,1,5,10,2975,538,1994,0,98004,47.59611794531556,-121.81101365592386
8387,1960-12-11,478404.39,3,2,2435,5911,1,1,2,3,1,4313,661,1953,0,98007,47.15498736103417,-121.64343517518572
8388,2010-03-07,524901.67,1,6,4788,2285,3,1,1,2,10,1307,1870,2002,2023,98003,47.04203462064546,-122.32342090265264
8389,2021-07-24,475300.27,8,4,2586,6546,1,1,2,2,13,2592,1983,1961,0,98001,47.55865165523129,-121.95291110918562
8390,2010-10-16,467685.06,1,4,1809,6419,1,0,4,1,4,3510,612,1990,2014,98007,47.40845285844674,-122.14420358719485
8391,2024-03-20,266044.62,5,6,3033,3995,1,0,1,1,9,3147,457,2023,2024,98006,47.34899175327961,-121.6458834410473
8392,2024-10-25,470391.16,7,5,4491,2159,3,1,1,3,10,1431,940,2018,0,98005,47.700524776407505,-122.15808138939414
8393,2024-03-22,618468.6,8,1,1521,3056,2,1,0,5,8,2612,1916,2022,2023,98007,47.15877427137519,-122.51014606561851
8394,1974-06-14,553347.16,4,3,4959,8350,3,1,3,1,10,2621,1909,1906,0,98002,47.07694074564178,-121.62928252031908
8395,2024-10-07,578807.6,3,1,4958,9527,2,1,4,5,8,1144,1578,2016,0,98004,47.133029419939085,-122.4907436865549
8396,2003-12-28,426877.19,4,5,1696,1276,2,0,2,2,11,3930,104,1954,1978,98006,47.14062293603097,-122.54804995373279
8397,2014-01-24,581159.48,8,6,2733,7659,3,1,1,4,6,3629,728,2004,0,98004,47.255331323023,-122.24856561693768
8398,1971-08-12,560512.66,7,3,3953,8349,1,1,4,3,10,2352,372,1966,0,98003,47.712612223387325,-122.02656342286919
8399,2015-10-29,546327.17,2,6,2748,8638,2,0,0,3,1,2945,193,2010,0,98010,47.303302808966706,-122.19584896044712
8400,2008-12-28,565198.54,3,5,4828,1346,3,1,4,3,8,3242,90,1992,0,98001,47.63917366794894,-122.42265487400667
8401,2020-04-04,500995.41,8,3,3889,1997,3,0,3,4,6,3530,39,1907,0,98010,47.658315686474104,-122.1116597190308
8402,1968-04-30,329959.69,3,5,1998,5604,1,1,0,3,3,2843,1419,1901,0,98003,47.41955621151633,-121.68954806229972
8403,2024-01-05,480422.3,2,3,2458,4259,2,0,0,5,1,1718,1823,2017,0,98008,47.49319413477076,-122.48193908948997
8404,2002-10-05,440901.7,2,2,4626,8189,3,1,2,3,7,4243,166,2001,0,98003,47.78859770917867,-121.67953773177817
8405,1999-09-06,569030.54,7,4,2385,9145,3,0,3,1,3,2784,1382,1989,0,98006,47.1688370608181,-122.50625412885212
8406,2013-08-15,501853.87,6,3,3396,1931,2,1,3,4,4,2540,174,1944,0,98003,47.59170995450024,-121.99408594447813
8407,1969-06-25,308368.7,5,1,2117,5551,3,0,2,4,3,2008,422,1933,0,98001,47.683359291526415,-121.93190950825317
8408,1978-11-12,527941.57,5,1,3733,1053,3,1,4,5,11,3492,19,1910,0,98005,47.438759090770056,-121.70768595041537
8409,1966-01-30,410177.9,5,4,1071,7352,2,0,0,3,1,570,136,1933,0,98010,47.34622205692619,-121.7035217416866
8410,2024-03-25,349629.26,7,6,4110,3605,1,1,1,4,2,2891,1038,2000,2009,98009,47.311085969234675,-122.27608525905558
8411,1982-01-08,491868.03,4,1,2281,4968,2,1,4,4,6,1941,1866,1976,0,98006,47.338955901168106,-121.89532477727819
8412,2017-11-28,375383.99,3,1,924,2918,1,0,2,2,4,4121,668,2009,2022,98005,47.28343121058923,-121.63341870609723
8413,1931-05-15,422600.81,3,2,2336,3274,3,0,2,4,13,3241,1502,1913,0,98002,47.745313201309344,-121.88305598227096
8414,1960-06-15,540902.51,5,3,2863,1053,1,0,4,3,12,2542,1087,1944,2001,98005,47.30533456801402,-122.03223905610767
8415,2022-02-11,458593.23,3,5,3631,7694,1,0,1,5,12,709,516,1984,1992,98003,47.49947094675028,-122.09075508256615
8416,2015-01-14,534737.46,1,5,4734,6941,3,1,0,4,8,2934,1040,1991,2017,98002,47.58975037586842,-121.85861908583023
8417,2011-03-15,389651.9,8,1,1470,8068,3,1,2,5,12,2520,224,1985,0,98001,47.67109896578697,-122.58011221763734
8418,2022-09-13,413513.35,7,2,3097,7110,2,0,0,1,7,570,1141,1966,0,98007,47.46498949556284,-122.13064655125372
8419,1997-02-22,435105.38,2,5,4121,2113,1,0,0,2,6,1816,1382,1982,2003,98010,47.574923153789484,-121.72999569662427
8420,1998-09-11,473634.7,7,6,3581,4056,3,0,2,4,3,4096,1315,1991,0,98002,47.13657245643622,-122.04876900836489
8421,2012-11-23,527840.39,1,5,1207,2673,3,1,3,1,3,1397,437,1973,0,98006,47.26537343436391,-121.93437905092352
8422,2004-11-24,541683.81,1,4,4568,1728,2,0,2,1,13,1265,1674,1983,2024,98001,47.11650948175028,-121.788743026838
8423,1955-07-16,679051.99,4,6,1547,1095,3,1,1,3,13,1416,1961,1938,0,98005,47.74424324522368,-122.42210875806637
8424,2023-01-02,507318.39,5,3,1663,9458,2,1,0,2,11,3243,510,1918,0,98009,47.59101716842669,-122.23834253423519
8425,2012-05-27,464526.46,6,6,2589,7104,2,0,3,2,8,790,1742,1916,0,98008,47.5800393293505,-122.15854486584816
8426,1976-01-08,696582.6,3,6,3697,3252,3,0,1,2,11,2743,1969,1915,0,98008,47.44776984264518,-122.56217290626816
